exercice,article_2025,meilleur_match_2024,score_similarite,diagnostic
2025,- frais de demande et de renouvellement de l'agrément des exploitants,- des frais annuels de demande et de renouvellement d' Attestation de Respect des,0.8133,CONTINUITÉ
2025,(2) Frais d'agrément et d'autorisation de fouilles archéologiques :,- la Loi n°2022/007 du 25 avril 2022 portant protection du patrimoine,0.6247,RUPTURE
2025,(a) les frais d'agrément et d'autorisation de fouilles archéologiques sont fixés,- de frais pour l'étude des dossiers de demande de l'agrément et à,0.7041,CONTINUITÉ
2025,- agrément pour les cabinets d'archéologie nationaux : FCFA 300 000 ;,- Octroi du Certificat de Bonnes Pratiques: FCFA 1000000 par structure;,0.6354,RUPTURE
2025,agrément pour les cabinets d'archéologie internationaux : FCFA 1 000 000 ;,- Octroi du Certificat de Bonnes Pratiques : FCFA 1 000 000 par structure ;,0.6791,RUPTURE
2025,- autorisation de fouilles archéologiques pour les cabinets d'archéologie,"Revenus de la location des centres culpturels, des salles et des cars",0.6032,RUPTURE
2025,(b) les agréments ci-dessus visés sont délivrés pour une durée de deux (02),3) Les modalités d'application des dispositions des alinéas 1 et 2 ci-dessus sont,0.6357,RUPTURE
2025,(4) Les frais de demande de l'agrément d'exploitant des œuvres cinématographiques,4 Droits d'exploitation des activités liées à la cinématographie 94 000 000 34 000 000,0.7964,CONTINUITÉ
2025,sont fixés à FCFA 200 000 par demande et par an.,routier interurbain sont fixés à FCFA 200 000.,0.8804,CONTINUITÉ
2025,ARTICLE VINGT-NEUVIÈME.- Dispositions relatives aux recettes non fiscales du,ARTICLE VINGT-DEUXIÈME.- Dispositions relatives aux recettes non fiscales du,0.994,CONTINUITÉ
2025,(1) Les recettes non fiscales issues du secteur des marchés publics constituent des,ARTICLE VINGT-QUATRIÈME. -Dispositions relatives aux recettes non fiscales issues,0.8316,CONTINUITÉ
2025,recettes de service régulièrement inscrites dans le budget de l'Etat.,de services régulièrement inscrites dans le budget de l'État.,0.9438,CONTINUITÉ
2025,(2) Les recettes non fiscales du secteur des marchés publics sont constituées,ARTICLE VINGT-QUATRIÈME. -Dispositions relatives aux recettes non fiscales issues,0.8185,CONTINUITÉ
2025,- frais d'instruction des dossiers de demande de catégorisation ;,- de frais pour l'étude des dossiers de demande de l'agrément et à,0.8958,CONTINUITÉ
2025,- frais d'acquisition des certificats électroniques dans le cadre de la passation en,7 Frais de délivrance du certificat d'origine 2 000 000 350 00 000,0.6726,RUPTURE
2025,- frais d'examen de demande de levée de suspension des acteurs de la commande,"-des frais d'ouverture, d'exploitation, de renouvellement et amendes pour suspension",0.6627,RUPTURE
2025,- frais d'examen des recours des soumissionnaires à la commande publique.,- de frais pour l'étude des dossiers de demande de l'agrément et à,0.8573,CONTINUITÉ
2025,(3) Frais d'instruction des dossiers de demande de catégorisation.,"de décision éclairée. la méthodologie, les questionnaires, manuels",0.72,CONTINUITÉ
2025,(a) Les entreprises de droit camerounais et les personnes physiques intervenants,"à l'étranger, l'entreprise de droit camerounais est solidaire, avec le cédant, du paiement des",0.7848,CONTINUITÉ
2025,"dans le secteur des bâtiments et travaux publics, sont soumises à l'obligation de","responsable de la production des administrations ou structures publiques, et",0.7331,CONTINUITÉ
2025,"production préalable d'une Attestation de catégorisation, délivrée par l'Autorité",de l'accréditation pour la production et la mise à disposition de programmes,0.761,CONTINUITÉ
2025,"l'Autorité chargée des marchés publics suivant les tarifs ci-après, en fonction des",ARTICLE CINQUANTE-DEUXIÈME.-Le plafond des droits de régulation des marchés publics,0.7628,CONTINUITÉ
2025,(4) Frais d'acquisition des certificats électroniques.,3 Certificats d'Enregistrement en Qualité d'Exportateur de Bois (CEQEB) 37 000 000 40 000 000,0.742,CONTINUITÉ
2025,(a) L'utilisation transactionnelle de la plateforme de dématérialisation COLEPS,compétent dans les conditions et délais appliqués aux autres transactions. Ces,0.6535,RUPTURE
2025,(Cameroon Online E-Procurement System) dans le cadre des marchés publics est,Cameroun permettant un échange automatique de renseignements sur les comptes,0.7343,CONTINUITÉ
2025,"assujettie à l'obtention d'un certificat électronique, délivré par l'Autorité","certification, une attestation, une autorisation ou un agrément quelconque dans le cadre de",0.6749,RUPTURE
2025,(b) La délivrance des certificats électroniques est assujettie au paiement des frais,3)Dispositions relatives au paiement des frais et redevance pour la délivrance et,0.7275,CONTINUITÉ
2025,dont le montant annuel est fixé à cent mille (100 000) FCFA.,réglementaires dont le coût unitaire est de FCFA 100 000,0.8696,CONTINUITÉ
2025,(5) Frais d'examen de demande de levée de sus ension des acteurs de la commande,Frais de dossier pour l'attribution des agréments à une activité,0.6216,RUPTURE
2025,(a) Tout prestataire frappé d'interdiction de participer à la commande publique,Refus de déférer à la convocation des agents de l'Autorité de régulation et de sécurité,0.7065,CONTINUITÉ
2025,"dans les conditions prévues par le Code des Marchés Publics, qui désire","révèle sans autorisation de celui à qui ce projet appartient, un fait confidentiel",0.8388,CONTINUITÉ
2025,reprendre ses activités doit adresser une demande d'examen de levée de la,besoin après avoir suivi la procédure requise.,0.6582,RUPTURE
2025,suspension à l'Autorité chargée des marchés publics.,"lieu à une interdiction temporaire de soumissionner des marchés publics, de se porter",0.7746,CONTINUITÉ
2025,(b) La demande visée au point (a) du présent alinéa est subordonnée au paiement,a) Est assujettie au paiement des frais annuels de demande et de,0.8507,CONTINUITÉ
2025,des frais d'examen dont le montant non remboursable est de 2% du montant,b) Les frais relatifs à l'examen du dossier de demande de ladite attestation sont,0.662,RUPTURE
2025,prévisionnel du marché objet de la suspension et plafonné à 1 000 000 de F,(2) Le montant résultant de l'application du taux forfaitaire prévu à l'alinéa 1 ci-dessus est,0.6199,RUPTURE
2025,(6) Frais d'examen des recours des soumissionnaires à la commmande publique.,57 règlements et consignes généraux des �érodromes affectés à un service public. 100 000 frs à,0.7037,CONTINUITÉ
2025,(a) Tout soumissionnaire à la commande publique qui s'estime lésé à quelque,"officielles qui leur sont utiles, qualifient leur",0.738,CONTINUITÉ
2025,phase du processus des marchés publics peut introduire un recours auprès du,"De façon générale, les administrations de marché, pour informer le public, organiser",0.7413,CONTINUITÉ
2025,"Comité d'Examen de Recours (CER), moyennant le paiement des frais de",3)Dispositions relatives au paiement des frais et redevance pour la délivrance et,0.6836,RUPTURE
2025,procédure dont le montant y afférent est non remboursable.,"imposable, est déductible de la taxe applicable à cette opération, pour les assujettis",0.7089,CONTINUITÉ
2025,(b) Le recours visé au point (a) du présent aliné.a est subordonné au paiement des,"a) Est assujettie au paiement des frais vases par le présent alinéa, toute",0.8508,CONTINUITÉ
2025,frais d'examen dont le montant non remboursable est de 1 % du montant,s'applique sur le chiffre d'apffaires au taux de 1 %. En cas d'absence de chiffre,0.7537,CONTINUITÉ
2025,prévisionnel du marché objet du recours et plafonné à 500 000 F CFA.,Développement Durable est fixé à F.CFA un milliard cinq cent millions (1 500 000 000) pour,0.7183,CONTINUITÉ
2025,ARTICLE TRENTIÈME.- Dispositions relatives aux recettes minières et industrielles,"Ministère des Mines, de l’Industrie et du Développement",0.7034,CONTINUITÉ
2025,Les dispositions de l'article vingt-sixième de la loi n° 2022/020 du 27 décembre 2022,Les dispositions de l'article vingt-troisième de la loi N°2022/020 du 27 décembre 2022 portant,0.9808,CONTINUITÉ
2025,Alinéa 2eme_ - Les recettes relevant du sous-secteur mine et industrie sont constituées,les ressources nécessaires à la production des,0.7123,CONTINUITÉ
2025,"- frais d'inspection et de contrôle annuels des établissements classés dangereux,","Obstruction à la réalisation des audits, inspections ou toute autre expertise prévue par",0.7349,CONTINUITÉ
2025,- frais d'autorisation d'implantation et d'exploitation d'un établissement de 1ère,- de frais pour la délivrance et l'exploitation de l'accréditation pour la,0.7722,CONTINUITÉ
2025,- frais de déclaration d'implantation et d'exploitation d'un établissement de 2ème,- de frais pour la délivrance et l'exploitation de l'accréditation pour la,0.7313,CONTINUITÉ
2025,- frais d'agrément et de renouvellement des personnes physiques ou morales ;,spéciale sur les revenus servis aux personnes morales ou physiques domiciliées hors du,0.773,CONTINUITÉ
2025,- pénalités relatives à la non présentation de la lettre de voiture sécurisée pour le,des lettres de voiture sécurisées ; et une interdiction définitive en cas de récidive.,0.8456,CONTINUITÉ
2025,-frais d'agrément pour les prestations des services géologiques,"- Élaboration des plans d'occupation des sols, des",0.6382,RUPTURE
2025,- frais de consultation et d'acquisition des données géologiques et minières,- de frais pour l'étude des dossiers de demande de l'agrément et à,0.6327,RUPTURE
2025,LEGISLAT ' SiATUTORY AFFI\IRS C�RO l�OEX RVICE,C ERT T I O F RY l A � ff E AI R c S C o AR � O 110 o !� � ME 88,0.682,RUPTURE
2025,-frais d'autorisation d'implantation et d'exploitation des dépôts superficiels et,"Acquisitions, Constructions et Grosses Réparations du",0.6675,RUPTURE
2025,"permanents, de conservation, des substances explosives et des détonateurs ;",DÉVELOPPEMENT DU préscolarisation sur toute Taux brut de,0.5761,RUPTURE
2025,"-frais d'autorisation d'achat local, de transfert, d'importation et de transit des",- transport routier des marchandises diverses sur le territoire national.,0.8106,CONTINUITÉ
2025,"- frais d'études et de recherches des demandes d'attribution, de renouvellement des",- de frais pour l'étude des dossiers de demande de l'agrément et à,0.8149,CONTINUITÉ
2025,-frais de certificat d'exportation des substances minérales ;,Programme de Vérification des Importations (PVI) affectée à !'Agence Nationale des Normes,0.6708,RUPTURE
2025,"- frais d'étude des demandes de permis d'exploitation des eaux de sources, des",- de frais pour l'étude des dossiers de demande de l'agrément et à,0.7319,CONTINUITÉ
2025,eaux minérales et thermo-minérales et des gites géothermiques.,"Moyenne de pluviométrie, de la température et la",0.5752,RUPTURE
2025,"Alinéa 3eme_ Les recettes issues du sous-secteur mine et industrie citées ci-après,","orientations globales sur les recettes ; transférées, le domaine relatif à la",0.6876,RUPTURE
2025,"sont suivant leurs natures, prélevées ainsi qu'il suit : c",sur des principes directeurs parmi lesquels le,0.6372,RUPTURE
2025,(2) Pour les frais sur lettres de voitures sécurisées produites par l'Etat et mises à la,de paiement du droit de timbre automobile est passible de l'amende prévue à l'article L 104,0.7186,CONTINUITÉ
2025,"disposition des carrières industrielles et commerciales, ainsi que des carrières",industrielles ou commerciales sont les suivants,0.7245,CONTINUITÉ
2025,"artisanales, le montant des droits est fixé à 5 000 FCFA par chargement, et est la","c) de FCFA 200 000 à FCFA 5 000 000, pour quiconque s'assure la propriété ou",0.7968,CONTINUITÉ
2025,charge du titulaire du permis ou de l'arutorisation d'exploitation qui en sont des,"sa licence ou son autorisation d'exploitation ou qui ne respecte ni les tarifs, ni les",0.8392,CONTINUITÉ
2025,"a) Concernant les carrières industrielles et commerciales, les lettres de voitures",ARTICLE SIXIÈME.- Soutien à l'industrie automobile,0.7673,CONTINUITÉ
2025,sécurisées sont émises par le Délégué Départemental des Mines territorialement,PROTECTION DE LA secteur Environnement. à du MINEPDED,0.6399,RUPTURE
2025,"compétent, chargé de notifier aux titulaires de permis ou de l'autorisation",opérateur titulaire d'une licence ou d'une autorisation ayant le même objet,0.8221,CONTINUITÉ
2025,"b) Concernant les carrières artisanales, les modalités de liquidation et de","des producteurs, et ii) le dialogue entre les",0.6519,RUPTURE
2025,recouvrement des frais sur lettres de voitures sécurisées sont fixées par un texte,des lettres de voiture sécurisées ; et une interdiction définitive en cas de récidive.,0.7368,CONTINUITÉ
2025,"c) Sous peine de la mise en fourrière du véhicule, le défaut de présentation de la",Apposition sur un matériel roulant des immatriculations non conformes à celles du,0.7284,CONTINUITÉ
2025,lettre de voiture sécurisée au cours du transport des substances minérales,le compte d'affectation spéciale pour la production des documents sécurisé� de transport est,0.6763,RUPTURE
2025,wentraine le paiement d'une amende de 25 000 FCFA par chargement (ou par,"b) Les frais visés par le présent alinéa sont fixés à FCFA 25 par titre, grade ou",0.8031,CONTINUITÉ
2025,"camion), sans préjudice du rappel des frais éludés.",3 Faire ou laisser en circulation un matériel roulant dont l'autorisation n'est pas valable.,0.6129,RUPTURE
2025,(3) Pour les frais de consultation et d'acquisition des données géologiques et,- de frais pour l'étude des dossiers de demande de l'agrément et à,0.6769,RUPTURE
2025,"minières, les droits sont acquittés ainsi qu'il suit :",(2) Le non-respect des modalités de fractionnement des droits par le,0.6676,RUPTURE
2025,"a) S'agissant des frais d'acquisition, ils sont fixés suivant les modalités ci-après :",3)Dispositions relatives au paiement des frais et redevance pour la délivrance et,0.8124,CONTINUITÉ
