exercice,libelle_projet,pilier_predit,score_similarite,cluster_id
2025,(10) Les décisions prises par l'administration fiscale dans le cadre du PRFV peuvent,Gouvernance,0.4771384000778198,0
2025,(11) Les modalités d'application de la présente disposition sont précisées par un texte,Gouvernance,0.31649571657180786,3
2025,ARTICLE SEIZIÈME.- Prorogation des délais de déclaration et de paiement des,Autre,0.3152593672275543,0
2025,"(1) Le Ministre chargé des finances peut, en tcant que de besoin, proroger les délais",Gouvernance,0.38272643089294434,0
2025,"de déclaration et de paiement des impôts, taxes, droits et redevances prévus par le",Gouvernance,0.4674004912376404,0
2025,{2) La prorogation est accordée pour une durée déterminée et peut concerner,Gouvernance,0.20863603055477142,3
2025,"(3) L'acte portant prorogation précise les impôts, taxes, droits et redevances visés, les",Gouvernance,0.43249475955963135,0
2025,"nouvelles dates limites de déclaration et de paiement, ainsi que les modalités",Autre,0.3397010564804077,0
2025,d'application y afférewntes. Ledit acte est rendu public par tous les moyens de,Gouvernance,0.46430373191833496,2
2025,ARTICLE DIX-SEPTIÈME.- Instauration d'une amnistie pour les mutations par décès.,Capital humain,0.24925076961517334,3
2025,"formalité d'enregistrement entre le 1er janvier 2025 et le 31 décembre 2025, ainsi que",Gouvernance,0.31017276644706726,3
2025,pour les mutations par décès ayant fait l'objet d'une déclaration avant le 1er janvier,Capital humain,0.1461382508277893,2
2025,(2) Les mutations par décès visées par le présent article sont dispensées des,Capital humain,0.1635696291923523,2
2025,pénalités et de toutes autres majorations fiscales.,Transformation structurelle,0.4386582374572754,0
2025,ARTICLE DIX-HUITIÈME.- Instauration d'une amnistie pour les baux à usage,Gouvernance,0.3357850909233093,3
2025,(1) Il est instauré une amnistie fiscale pour les droits d'enregistrement relatifs aux baux,Gouvernance,0.37545084953308105,0
2025,"à usage d'habitation, présentés à la formalité d'enregistrement entre le 1er janvier 2025",Développement régional,0.3580675423145294,3
2025,(2) Les baux à usage d'habitation visés par le présent article sont dispensés des,Développement régional,0.42119693756103516,3
2025,pénalités et de toutes autres majorations fiscales en cas de régularisation des droits,Gouvernance,0.46677932143211365,0
2025,ARTICLE DIX-NEUVIÈME.- Reconduction d'une procédure spéciale de transaction,Gouvernance,0.252525269985199,3
2025,fiscale pour les créances émises avant le 31 décembre 2022.,Autre,0.3747529983520508,0
2025,LEGISLATIVE 1 TUTORY AFFA.IRS CARO Ili EX SERVICE,Capital humain,0.27132314443588257,3
2025,( 1) L'administration fiscale est autorisée à mettre en œuvre une procédure spéciale,Gouvernance,0.4242890477180481,0
2025,de transaction pour les créances fiscales émises avant le 31 décembre 2022.,Autre,0.36241334676742554,0
2025,(2) La procédure spéciale de transaction court du 1er janvier au 31 décembre 2025 et,Gouvernance,0.2809627950191498,3
2025,a) Transactions relatives aux impositions en procédure contentieuse :,Gouvernance,0.40986981987953186,0
2025,pour les contentieux en phase administrative : abattement de 50 % sur le,Gouvernance,0.4719511866569519,0
2025,"montant contesté non encore acquitté, les cautions pmayées étant acquises",Gouvernance,0.3178645968437195,3
2025,"au Trésor. Dans ce cas, le montant à payer peut faire l'objet d'un échéancier",Autre,0.2640272378921509,0
2025,pour les contentieux en phase juridictionnelle : abattement de 65 % sur le,Gouvernance,0.4947567582130432,3
2025,"montant contesté non encore acquitté, les cauctions payées étant acquises",Gouvernance,0.2729671597480774,3
2025,"au Trésor. Dans ce cas, le montant à payer peut faire l'obJet d'un échéancier",Transformation structurelle,0.2393917739391327,0
2025,b) Transactions relatives aux arriérés fiscauxc non contestées :,Autre,0.4802657663822174,0
2025,- pour les entités publiques ou parapubliques : abattement de 70 % avec,Gouvernance,0.5314735174179077,0
2025,possibilité d'étalement des paiements sans dépasser douze mois ;,Autre,0.29860764741897583,0
2025,- pour les entités privées : pabattement de 50 % avec possibilité d'étalement,Développement régional,0.4350318908691406,0
2025,(3) Pour la mise en œuvre d.e la transaction spéciale relative aux dettes fiscales,Autre,0.46928003430366516,0
2025,"contestées, les cautions exigibles par la loi en matière de recours contentieux doivent",Gouvernance,0.43544644117355347,3
2025,(4) Les arriérés fiscaux dont le règlement se fait par la procédure de compensation,Autre,0.3603670597076416,0
2025,des dettes réciproques ne sont pas concernés par la présente procédure de,Autre,0.5648863315582275,0
2025,(5) Aucune demande de transaction spéciale n'est recevable au-delà du 31 décembre,Autre,0.26615166664123535,3
2025,"(6) En cas d'acceptation de la proposition de transaction par le contribuable, celui-ci",Autre,0.3145459294319153,0
2025,- à ne pas introduire une réclamation ultérieure ;,Gouvernance,0.21636618673801422,3
2025,à se désister des réclamations ou des requêtes par lui introduites.,Développement régional,0.19114325940608978,2
2025,ARTICLE VINGTIÈME .- Dispositions Générales relatives aux modalités de paiement,Autre,0.43677574396133423,0
2025,(1) Le paiement des recettes non fiscales se fait exclusivement selon les modalités,Autre,0.3964552581310272,0
2025,"• par virement bancaire ou par voie électronique, y compris par téléphonie",Développement régional,0.2901729941368103,2
2025,LEGISLATI STATUTORYAFF�IRS C�RO t�O X SERVICE,Autre,0.3353211581707001,0
2025,"• en espèces, exclusivement auprès des guichets des banques ou des agents",Autre,0.39726242423057556,0
2025,financiers agréés pour les localités ne disposant pas d'agences bancaires.,Autre,0.5293708443641663,0
2025,(2) Les nouvelles modalités de paiement des recettes non fiscales prévues à l'alinéa 1,Autre,0.39667022228240967,0
2025,ci-dessus s'appliquent à partir du 1er janvier 2026.,Gouvernance,0.1941000372171402,3
2025,(3) Un texte particulier du Ministre chargé des finances précise les modalités,Gouvernance,0.4114001393318176,0
2025,ARTICLE VINGT-UNIÈME.- Dispositions relatives aux recettes mnon fiscales du sous­,Transformation structurelle,0.4320359230041504,0
2025,(1) Les tarifs et taux des taxes d'inspection sanitaire vétérinaire et d'exploitation des,Développement régional,0.33141064643859863,0
2025,productions animale et halieutique sont fixées selon le barème ci-après :,Transformation structurelle,0.36305171251296997,2
2025,1O . Autorisations des transports par véhicurle spécialisé : 10 000/an,Développement régional,0.3641641139984131,3
2025,24. Taxes sur fa pêche sous-marinep : 100 000F,Développement régional,0.2158161699771881,1
2025,26. Taxe sur l'exploitation des poissons d'ornement : 500 000F,Développement régional,0.2647160291671753,0
2025,28. Taxe exceptionnelle sur la collecte des espèces protégées: 200 000F,Développement régional,0.3487369418144226,0
2025,29. Taxe sur le permis D (Permis pour la pêche scientifique) : 200 000F,Développement régional,0.2566186487674713,1
2025,1- Taxes d'inspection sanitaire vétérinaire à l'exportation et à l'importation,Développement régional,0.3073771595954895,0
2025,2- Taxes d'inspection sanitaire vétérinaire sur le transit international,Développement régional,0.37408921122550964,3
2025,25. Petites espèces (porcins et petits ruminants) 200F/tête,Développement régional,0.08158895373344421,1
2025,(2) Les infractions relatives aux activités de production animales et halieutiques sont,Développement régional,0.31055861711502075,3
2025,celles prévues par la loi n° 2000/017 du 19 décembre 2000 portant règlementation de,Gouvernance,0.46064361929893494,3
2025,"l'inspection sanitaire et vétérinaire, la loi n° 2024/008 du 24 juillet 2024 portant régime",Gouvernance,0.35778218507766724,3
2025,ARTICLE VINGT-DEUXIÈME.- Modification de certaines dispositions relatives aux,Gouvernance,0.43248170614242554,3
2025,"recettes domaniales, cadastrales et foncières.",Transformation structurelle,0.24366386234760284,2
2025,2024 sont modifiées et complétées ainsi qu'il suit :,Transformation structurelle,0.43064093589782715,2
2025,"Alinéa 1er_ - Les tarifs des droits afférents aux opérations domaniales, cadastrales et",Gouvernance,0.36290520429611206,3
2025,régime foncier sont modifiées ainsi qu'il suit : c,Transformation structurelle,0.44002899527549744,3
2025,"à savoir : fiches géodésiques, extraits cadastraux, plans cadastraux et plans de",Transformation structurelle,0.43370237946510315,2
2025,"bornage, à des fins de cession gratuites ou onéreuses sont interdites.",Autre,0.1588112711906433,3
2025,c) Les plans de toutes natures soumis au contrôle et au visa du cadastre par,Transformation structurelle,0.40424102544784546,3
2025,les géomètres agréés inscrits à l'ordre des géomètres sont soumis au droit,Gouvernance,0.21207767724990845,3
2025,(1) Le tarif annuel de la redevance domaniale pour occupation des dépendances du,Transformation structurelle,0.3911919593811035,0
2025,"domaine public aux fins d'affichage publicitaire, prévue par l'ordonnance n° 74 -2 du 6",Gouvernance,0.40956854820251465,3
2025,"juillet 1974 fixant le régime domanial, est fixé à FCFA 30 000 / m2 hors taxes.",Autre,0.3535294830799103,0
2025,ARTICLE VINGT-TROISIÈME.- Dispositions relatives aux recettes issues de,Transformation structurelle,0.40217125415802,2
2025,l'apposition du visa sur les contrats des travailleurs de nationalité étrangère.,Gouvernance,0.22721251845359802,3
2025,Les dispositions de l'article vingt-deuxième de la loin° 2022/020 du 27 décembre 2022,Gouvernance,0.33416783809661865,3
2025,- des frais de visa de travail apposé sur les ccontrats des travailleurs de,Transformation structurelle,0.1929737627506256,0
2025,- des frais de visa de travail apposé sur les con.trats des consultants ou experts,Capital humain,0.24820740520954132,0
2025,- frais d'octroi et de renouvellement d'agrément d'ouverture des structures,Transformation structurelle,0.37233561277389526,2
2025,(2) Dispositions relatives aux frais pde visa de travail apposé sur les contrats des,Autre,0.29595285654067993,0
2025,"a) Y sont assujettis, toutes les personnes physiques de nationalité étrangère",Capital humain,0.2734851837158203,2
2025,"qui sollicite un contrat de travail, sur le territoire Camerounais, sous réserve",Transformation structurelle,0.3036615252494812,3
2025,• l'équivaient de deux (02) mois de salaire et traitement brut pour ies,Capital humain,0.19780166447162628,0
2025,w• l'équivalent d'un (01) mois de salaire et traitement brut pour les travailleurs,Capital humain,0.19512289762496948,1
2025,c) Sans préjudice du rappel des frais de visa liquidés suivant les modalités,Autre,0.32904428243637085,0
2025,"prévues ci-dessus, tout employeur faisant recours à un travailleur de",Transformation structurelle,0.27429941296577454,2
2025,"nationalité étrangère en infraction aux lois et aux règlements en vigueur, est",Gouvernance,0.4507104456424713,3
2025,puni d'une pénalité équivalente à trois (03) mois de salaires et traitement,Capital humain,0.13943952322006226,0
2025,brut par personnel de nationalité étrangère employé en situation irrégulière,Gouvernance,0.383287250995636,2
2025,ou du double du montant des honoraires susvisés.,Capital humain,0.13293741643428802,0
2025,• Dispositions relatives aux frais de visa de travail apposé sur les contrats des,Autre,0.2882065773010254,0
